

Complete listing of Fine Structure file
File:  D:\SoundingArchive\Sonde2021\Ball09\PTU\20210929\Esrange_20210929_071127_EDT_PTULevels.tsv

Started at       29 September 2021  7:11 UTC

Station  :       Esrange
Location :       67.89 N 21.08 E       335 m/MSL

RS type       :  RS41-SGP
RS-number     :  R5020121
Sounding processor serial number: 0


Ground check  :     Ref     RS   Corr

  Pressure    :   989.8  988.0    1.8
  Temperature :   /////  /////  /////
  Humidity    :   /////  /////  /////

Clouds    : /////
Special 1 : /////
Special 2 : /////

Telemetry noise level  :  100 %

                 P      T      U
Accepted (%) : /////  /////  /////
Replaced (%) : /////  /////  /////
Rejected (%) : /////  /////  /////

GPS data quality
    Valid raw wind ratio        :  ///// %
    Valid raw wind on 5 ratio   :  ///// %
    Invalid raw wind on 4 ratio :  ///// %
    Poor PDOP ratio             :  ///// %
    Unidentified signals ratio  :  ///// %
    Mean satellite track count  :  /////
    Mean track count valid      :  /////
    Gaps over 1 min             :  ///// min


Reason for termination : WeakOrFadingSignal

   Time Pressure   Height  Temperature  RH   Dewp   Significance flags

 min  s      hPa      gpm     deg C      %  deg C  Automatic  Operator

 116 27     16.2    27632     -62.7      2  -88.2                           
 116 28     16.2    27633     -62.7      2  -88.2                           
 116 29     16.2    27634     -62.7      2  -88.2                           
 116 30     16.2    27635     -62.7      2  -88.2                           
 116 31     16.2    27637     -62.8      2  -88.2                           
 116 32     16.2    27638     -62.8      2  -88.2                           
 116 33     16.2    27639     -62.8      2  -88.2                           
 116 34     16.2    27640     -62.8      2  -88.2 T           T             
 116 35     16.2    27641     -62.8      2  -88.2                           
 116 36     16.2    27642     -62.8      2  -88.2                           
 116 37     16.2    27644     -62.8      2  -88.2                           
 116 38     16.1    27645     -62.8      2  -88.2                           
 116 39     16.1    27646     -62.7      2  -88.2                           
 116 40     16.1    27648     -62.7      2  -88.2                           
 116 41     16.1    27649     -62.7      2  -88.2                           
 116 42     16.1    27651     -62.7      2  -88.2                           
 116 43     16.1    27652     -62.7      2  -88.3                           
 116 44     16.1    27653     -62.7      2  -88.3                           
 116 45     16.1    27654     -62.7      2  -88.3                           
 116 46     16.1    27655     -62.7      2  -88.3                           
 116 47     16.1    27656     -62.7      2  -88.3                           
 116 48     16.1    27657     -62.7      2  -88.3                           
 116 49     16.1    27658     -62.7      2  -88.3                           
 116 50     16.1    27660     -62.7      2  -88.3                           
 116 51     16.1    27661     -62.7      2  -88.3                           
 116 52     16.1    27662     -62.7      2  -88.3                           
 116 53     16.1    27664     -62.6      2  -88.3                           
 116 54     16.1    27665     -62.6      2  -88.3                           
 116 55     16.1    27667     -62.6      2  -88.2                           
 116 56     16.1    27669     -62.5      2  -88.2                           
 116 57     16.1    27670     -62.5      2  -88.2                           
 116 58     16.1    27672     -62.4      2  -88.1                           
 116 59     16.1    27674     -62.3      2  -88.0                           
 117  0     16.1    27675     -62.1      2  -87.9                           
 117  1     16.1    27676     -61.9      2  -87.7                           
 117  2     16.1    27678     -61.7      2  -87.6                           
 117  3     16.1    27679     -61.5      2  -87.4                           
 117  4     16.1    27681     -61.2      2  -87.2                           
 117  5     16.1    27682     -60.9      2  -86.9                           
 117  6     16.0    27684     -60.6      2  -86.7                           
 117  7     16.0    27686     -60.3      2  -86.4                           
 117  8     16.0    27687     -60.0      2  -86.1                           
 117  9     16.0    27689     -59.8      2  -85.9                           
 117 10     16.0    27691     -59.6      2  -85.8                           
 117 11     16.0    27692     -59.5      2  -85.6                           
 117 12     16.0    27693     -59.4      2  -85.5                           
 117 13     16.0    27694     -59.3      2  -85.5 T           T             
 117 14     16.0    27695     -59.4      2  -85.4                           
 117 15     16.0    27696     -59.4      2  -85.5                           
 117 16     16.0    27696     -59.6      2  -85.5                           
 117 17     16.0    27696     -59.9      2  -85.7                           
 117 18     16.0    27697     -60.0      2  -85.8                           
 117 19     16.0    27698     -60.3      2  -86.0                           
 117 20     16.0    27699     -60.5      2  -86.1                           
 117 21     16.0    27700     -60.7      2  -86.2                           
 117 22     16.0    27702     -60.9      2  -86.4                           
 117 23     16.0    27703     -61.1      2  -86.5                           
 117 24     16.0    27704     -61.2      2  -86.5                           
 117 25     16.0    27705     -61.4      2  -86.6                           
 117 26     16.0    27706     -61.5      2  -86.7                           
 117 27     16.0    27706     -61.5      3  -86.7                           
 117 28     16.0    27707     -61.6      3  -86.7                           
 117 29     16.0    27708     -61.7      3  -86.7                           
 117 30     16.0    27709     -61.7      3  -86.7                           
 117 31     16.0    27710     -61.8      3  -86.7                           
 117 32     16.0    27711     -61.8      3  -86.7                           
 117 33     16.0    27712     -61.9      3  -86.7                           
 117 34     16.0    27713     -61.9      3  -86.7                           
 117 35     16.0    27714     -61.9      3  -86.7                           
 117 36     16.0    27715     -61.9      3  -86.6                           
